date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2020-03-11,-0.050758680803956624,1.6265759996011047,1,0,-0.05108399600387684,-0.052385256803557725,-0.054011832803158834,-0.057264984802361044,9
2020-04-08,0.03843883130909511,1.866094512374189,0,0,0.03806561240662027,0.03657273679672092,0.03470664228434673,0.030974453259598356,9
2020-05-07,0.3210049069610582,1.88348356463042,0,0,0.32062821024813215,0.3191214233964278,0.3172379398317974,0.31347097270253654,9
2020-06-05,0.14528591045989378,1.877804451490503,0,0,0.14491034956959567,0.14340810600840329,0.14153030155691276,0.13777469265393177,9
2020-07-06,-0.09122582368366478,1.6330130775312934,0,0,-0.09155242629917103,-0.09285883676119606,-0.09449184983872737,-0.09775787599378995,9
2020-08-03,0.06828108817203747,1.8176355788983318,0,0,0.0679175610562578,0.06646345259313914,0.06464581701424081,0.061010545856444144,9
2020-08-31,0.022941094558215615,1.8142244243392638,0,0,0.02257824967334776,0.02112687013387635,0.01931264570953709,0.01568419686085856,9
2020-09-29,-0.023581296524514964,1.6058676086421881,1,0,-0.023902470046243404,-0.025187164133157153,-0.02679303174179934,-0.030004766959083717,9
2020-10-27,-0.07962702704802545,1.8714869595598065,0,0,-0.0800013244399374,-0.08149851400758526,-0.08337000096714506,-0.08711297488626467,9
2020-11-24,-0.03740310897676095,2.1126250181329493,0,0,-0.03782563398038754,-0.039515733994893894,-0.04162835901302685,-0.04585360904929275,9
2020-12-23,-0.03659074404496076,1.8999730899348461,4,0,-0.03697073866294773,-0.0384907171348956,-0.04039069022483045,-0.04419063640470014,9
2021-01-25,0.10333827150955868,1.8124910798263,1,0,0.10297577329359342,0.10152578042973238,0.09971328934990609,0.09608830719025348,9
2021-02-23,-0.0705394811502284,1.8185231525176322,0,0,-0.07090318578073193,-0.07235800430274603,-0.07417652745526367,-0.07781357376029893,9
2021-03-23,0.019223831757346273,1.8235627706681117,0,0,0.01885911920321265,0.01740026898667816,0.01557670621601005,0.011929580674673826,9
2021-04-21,-0.04919814396315564,1.6989674527670378,1,0,-0.04953793745370905,-0.05089711141592267,-0.052596078868689715,-0.05599401377422379,9
2021-05-19,-0.06454535986905559,1.805342262826982,1,0,-0.06490642832162098,-0.06635070213188257,-0.06815604439470956,-0.07176672892036351,9
2021-06-17,0.0008086341332922281,1.8755520877526706,1,0,0.00043352371574169394,-0.0010669179544604424,-0.002942470042213113,-0.006693574217718454,9
2021-07-16,-0.07310088370604705,1.7093151574582264,0,0,-0.07344274673753869,-0.07481019886350528,-0.07651951402096349,-0.07993814433587995,9
2021-08-13,0.04306269499122326,1.74096861699901,1,0,0.04271450126782346,0.04132172637422425,0.03958075775722524,0.03609882052322722,9
2021-09-13,-0.018225509096462318,1.7751466689798685,1,0,-0.01858053843025829,-0.020000655765442188,-0.021775802434422054,-0.02532609577238179,9
2021-10-11,0.015384193428325837,1.6649991663673922,0,0,0.015051193595052359,0.013719194261958445,0.012054195095591053,0.008724196762856268,9
2021-11-08,0.009429086365277577,1.813145562801295,1,0,0.009066457252717318,0.007615940802476282,0.005802795239674988,0.0021765041140723975,9
2021-12-07,-0.1580939270812,1.6997193558757524,0,0,-0.15843387095237513,-0.15979364643707575,-0.16149336579295148,-0.164892804504703,9
2022-01-05,-0.08752555580755292,1.7571349459563699,2,0,-0.08787698279674419,-0.0892826907535093,-0.09103982569946566,-0.0945540955913784,9
2022-02-03,-0.0001060950044247298,1.8473144532364751,3,0,-0.00047555789507202484,-0.001953409457661205,-0.00380072391089768,-0.007495352817370631,9
2022-03-04,0.0678205384718065,1.8052960640921336,0,0,0.06745947925898807,0.06601524240771436,0.06420994634362223,0.06059935421543796,9
2022-04-01,-0.004608842435384623,1.7796603923446288,3,0,-0.004964774513853548,-0.006388502827729251,-0.00816816322007388,-0.011727484004763138,9
2022-05-02,-0.07762086830201959,1.681191390831323,0,0,-0.07795710658018586,-0.07930205969285091,-0.08098325108368223,-0.08434563386534488,9
2022-05-31,0.10583614797559546,1.7919721206931072,3,0,0.10547775355145683,0.10404417585490235,0.10225220373420925,0.09866825949282303,9
2022-06-29,-0.017867584743012626,1.6807110928103426,1,0,-0.018203726961574695,-0.01954829583582297,-0.02122900692863331,-0.024590429114253996,9
2022-07-28,0.00675957230790977,1.898083388058331,1,0,0.006379955630298103,0.004861488919851439,0.002963405531793108,-0.000832761244323554,9
2022-08-25,-0.013346016172749924,1.4915590829496534,0,0,-0.013644327989339854,-0.014837575255699578,-0.016329134338649232,-0.019312252504548537,9
2022-09-23,-0.02935135349985961,1.5492365343597856,7,0,-0.029661200806731566,-0.030900590034219393,-0.03244982656857918,-0.035548299637298754,9
2022-10-21,0.050471586583164744,1.803832258915721,1,0,0.0501108201313816,0.048667754324249024,0.046863922065333304,0.04325625754750186,9
2022-11-18,-0.004666261411177099,1.7137971848828475,0,0,-0.005009020848153668,-0.006380058596059946,-0.008093855780942794,-0.01152145015070849,9
2022-12-19,-0.01571313387331783,1.722181897758436,2,0,-0.016057570252869517,-0.017435315771076265,-0.019157497668834702,-0.022601861464351572,9
2023-01-19,-0.031028691586435363,1.8094982829570294,0,0,-0.03139059124302677,-0.032838189869392395,-0.03464768815234942,-0.03826668471826348,9
2023-02-16,-0.021317737958121412,1.7980387293882156,0,0,-0.021677345703999054,-0.023115776687509627,-0.02491381541689784,-0.028509892875674275,9
2023-03-17,0.03928365374639116,1.6435036241544516,1,0,0.03895495302156027,0.037640150122236704,0.035996646498082256,0.03270963924977335,9
2023-04-17,-0.048796776061567536,1.852606969167808,1,0,-0.0491672974554011,-0.050649383030735344,-0.05250198999990315,-0.05620720393823877,9
2023-05-15,0.010112929367261225,1.6698050324634048,0,0,0.009778968360768544,0.00844312433479782,0.006773319302334414,0.003433709237407605,9
2023-06-13,-0.0004314231100792174,1.9108052554055475,2,0,-0.0008135841611603268,-0.002342228365484765,-0.004253033620890312,-0.008074644131701407,9
2023-07-13,0.054690899893677605,1.6478492358476617,1,0,0.054361330046508075,0.053043050657829945,0.051395201421982284,0.048099502950286956,9
2023-08-10,-0.009574535642424125,1.7257050148005415,2,0,-0.009919676645384233,-0.011300240657224667,-0.013025945672025207,-0.01647735570162629,9
2023-09-08,-0.005672250298307152,1.7060572581176117,0,0,-0.006013461749930674,-0.007378307556424764,-0.009084364814542376,-0.012496479330777598,9
2023-10-06,0.021850777931334452,1.7526747064072465,1,0,0.021500242990053004,0.020098103224927204,0.01834542851851996,0.014840079105705466,9
2023-11-03,-0.0051116127200600435,1.763075992903817,0,0,-0.005464227918640807,-0.00687468871296386,-0.008637764705867678,-0.012163916691675311,9
2006-01-19,0.019874518947072324,1.0000000000000027,0,0,0.019674518947072322,0.018874518947072323,0.01787451894707232,0.015874518947072314,10
2006-02-16,-0.013789970858088519,1.8654645269988503,0,0,-0.014163063763488288,-0.01565543538508737,-0.01752089991208622,-0.02125182896608392,10
2006-03-17,-0.03862262431408891,1.8615618962363256,1,0,-0.038994936693336174,-0.040484186210325235,-0.04234574810656156,-0.04606887189903421,10
2006-04-17,0.006089055713789612,1.8448375169751907,0,0,0.005720088210394574,0.004244218196814422,0.0023993806798392305,-0.001290294354111151,10
2006-05-15,-0.02870262842293589,1.7336451336820615,0,0,-0.0290493574496723,-0.03043627355661795,-0.03216991869030001,-0.03563720895766413,10
2006-06-13,0.06728163202110725,1.7298384161287461,0,0,0.0669356643378815,0.06555179360497851,0.06382195518884975,0.06036227835659226,10
2006-07-12,-0.0053277086064266515,1.6366291699345283,0,0,-0.005655034440413557,-0.0069643377763611795,-0.008600966946295708,-0.011874225286164764,10
2006-08-09,0.009769094496263397,1.8110245857750638,2,0,0.009406889579108384,0.007958069910488334,0.0061470453247132704,0.0025249961531631426,10
2006-09-07,-0.005318110708025194,1.7880847358629888,0,0,-0.005675727655197792,-0.007106195443888182,-0.008894280179751171,-0.012470449651477148,10
2006-10-05,0.0476629654403115,1.82562274175618,0,0,0.04729784089196026,0.045837342698555314,0.04401171995679914,0.04036047447328678,10
